sample	chromosome	start	end	probes	log2
32	12	58450000	62230000	188	-0.9683
32	12	62250000	72510000	511	-0.1382
32	12	72530000	80590000	401	-0.7149
32	12	80610000	81070000	24	1.4474
32	12	81090000	88350000	362	-0.9059
32	12	88370000	88590000	12	2.1824
32	12	88610000	92350000	187	-0.7954
32	12	92370000	97390000	250	0.1999
32	12	97410000	98910000	76	-0.6994
32	12	98930000	99210000	15	1.1333
32	12	99230000	100270000	53	-0.8485
32	12	100290000	102610000	116	0.3212
32	12	102630000	103750000	57	-0.9988
32	12	103770000	122950000	951	0.0339
32	12	122970000	123110000	8	1.8023
32	12	123130000	124430000	66	0.4045
32	12	124450000	126010000	77	-0.0368
32	12	126030000	130690000	231	-0.4094
32	12	130710000	133490000	133	-0.0953
32	12	133510000	133670000	9	-4.685
32	12	133690000	133830000	8	0.016
32	13	19270000	53950000	1718	-0.1014
32	13	53970000	72990000	947	-1.0423
32	13	73010000	81650000	431	-0.4316
32	13	81670000	94930000	653	-1.0311
32	13	94950000	101550000	330	-0.0811
32	13	101570000	109410000	391	-0.6463
32	13	109430000	115090000	262	-0.2126
32	14	19090000	24910000	241	-0.0273
32	14	24930000	30870000	298	-1.1771
32	14	30890000	31870000	50	0.7857
32	14	31890000	34930000	152	-0.4005
32	14	34950000	36330000	70	0.6346
32	14	36350000	39490000	158	-0.4791
32	14	39510000	39910000	21	0.9211
32	14	39930000	45310000	268	-1.2394
32	14	45330000	45710000	19	1.1748
32	14	45730000	49730000	200	-1.0732
32	14	49750000	50030000	15	-0.387
32	14	50050000	51390000	68	0.7279
32	14	51410000	78730000	1362	-0.1158
32	14	78750000	88390000	483	-0.8962
32	14	88410000	97490000	449	0.118
32	14	97510000	99110000	81	-0251
32	14	99130000	107270000	404	0.0536
32	15	20070000	40230000	799	-0.3221
32	15	40250000	45270000	246	0.3769
32	15	45290000	46550000	63	-0.3184
32	15	46570000	47070000	26	-2.3053
32	15	47090000	48330000	63	-0.627
32	15	48350000	53070000	236	0.1873
32	15	53090000	55450000	118	-0.8179
32	15	55470000	62190000	334	-0.0408
32	15	62210000	62330000	7	2246
32	15	62350000	86290000	1147	0.0307
32	15	86310000	88650000	117	-0.7255
32	15	88670000	91710000	153	0.0935
32	15	91730000	97790000	303	-0.4238
32	15	97810000	97990000	10	-2.8863
32	15	98010000	102390000	218	-0.1675
32	16	90000	10250000	500	088
32	16	10270000	25170000	628	0.8225
32	16	25190000	31490000	274	0.427
32	16	31510000	47730000	132	0.8237
32	16	47750000	51750000	200	0.4294
32	16	51770000	52950000	60	-0.0973
32	16	52970000	53250000	15	0.6187
32	16	53270000	53390000	7	2.1085
32	16	53410000	58930000	273	0.4925
32	16	58950000	65770000	342	-0.2679
32	16	65790000	70770000	243	0075
32	16	70790000	75750000	244	-0.8896
32	16	75770000	83830000	402	-1.441
32	16	83850000	90150000	312	-0.9491
32	17	10000	12070000	596	-0.0751
32	17	12090000	15130000	153	-0769
32	17	15150000	28210000	422	0.1214
32	17	28230000	29690000	71	0.6702
32	17	29710000	31370000	81	0.1489
32	17	31390000	32670000	65	-0.4342
32	17	32690000	49810000	798	0.1351
32	17	49830000	52810000	149	-1.1462
32	17	52830000	53270000	23	0.3228
32	17	53290000	54850000	79	-0394
32	17	54870000	66970000	588	0.1392
32	17	66990000	67310000	17	2.2672
32	17	67330000	70070000	138	-0.6567
32	17	70090000	81010000	536	-0.1134
32	17	81030000	81150000	7	-1786
32	18	70000	1010000	46	0.1301
32	18	1030000	1210000	10	-2.8894
32	18	1230000	2490000	64	-0.754
32	18	2510000	3270000	39	0.7142
32	18	3290000	4170000	45	-0.0835
32	18	4190000	4950000	39	-1.4294
32	18	4970000	8550000	179	-0.3529
32	18	8570000	22130000	484	0.0451
32	18	22150000	25030000	145	-0.3179
32	18	25050000	28530000	174	-1.1168
32	18	28550000	29790000	62	0.3602
32	18	29810000	32790000	150	-0.6833
32	18	32810000	35810000	151	-0.0103
32	18	35830000	43010000	358	-0.9092
32	18	43030000	62050000	938	-0.2669
32	18	62070000	63470000	71	-1.4325
32	18	63490000	78010000	717	-0.4409
32	19	270000	11710000	555	0.0114
32	19	11730000	12670000	48	0.6677
32	19	12690000	19890000	361	0.049
32	19	19910000	43810000	941	0.4916
32	19	43830000	52890000	438	0.0843
32	19	52910000	53990000	55	0.7906
32	19	54010000	59090000	253	0.0706
32	20	70000	10690000	529	0.6635
32	20	10710000	19370000	432	0.2371
32	20	19390000	24950000	279	-0.3134
32	20	24970000	29590000	61	0.2742
32	20	29610000	31690000	96	0.7335
32	20	31710000	32970000	64	0.0085
32	20	32990000	34870000	95	0.6518
32	20	34890000	36290000	69	1.124
32	20	36310000	37730000	72	028
32	20	37750000	39210000	74	-0.0268
32	20	39230000	53590000	717	0.7936
32	20	53610000	54450000	43	0.015
32	20	54470000	57570000	155	0.8491
32	20	57590000	58390000	41	0.3604
32	20	58410000	58490000	5	3.1315
32	20	58510000	61570000	149	0.4367
32	20	61590000	62890000	65	-0.255
32	21	9430000	9530000	6	-3.8403
32	21	9570000	33630000	952	-0.1876
32	21	33650000	48090000	713	0.4514
32	22	16930000	17270000	14	-0268
32	22	17290000	33010000	721	0.8126
32	22	33030000	35530000	126	0.4291
32	22	35550000	38230000	135	0.8941
32	22	38250000	39070000	42	1.4179
32	22	39090000	51170000	599	0.8472
32	23	70000	25310000	1226	0.6854
32	23	25330000	37870000	617	0.2055
32	23	37890000	41690000	191	0.8432
32	23	41710000	43830000	107	0.1391
32	23	43850000	55850000	544	0.6643
32	23	55870000	67370000	376	-0.4212
32	23	67390000	71830000	217	0.4875
32	23	71850000	76610000	226	-0.3221
32	23	76630000	77390000	37	1.0725
32	23	77410000	95650000	774	-0.4487
32	23	95670000	115230000	957	0.0046
32	23	115250000	117150000	92	-0458
32	23	117170000	120370000	151	0.6945
32	23	120390000	122670000	115	-0532
32	23	122690000	123510000	42	0.9852
32	23	123530000	127590000	202	-0.4736
32	23	127610000	133450000	292	-1.3928
32	23	133470000	136190000	129	-0.3277
32	23	136210000	147870000	560	-1.7916
32	23	147890000	155230000	330	-1.0154
32	24	2670000	59030000	596	-4.9327
33	1	750000	1730000	48	-0006
33	1	1750000	2530000	39	0.4591
33	1	2550000	7130000	216	-0.4726
33	1	7150000	8010000	44	0.3893
33	1	8030000	16850000	399	-0.4168
33	1	16930000	17030000	5	1.4058
33	1	17050000	24250000	352	-0.3665
33	1	24270000	24350000	5	-4.2917
33	1	24370000	27810000	172	-0.4392
33	1	27830000	29850000	101	0033
33	1	29870000	32770000	137	1.0523
33	1	32790000	46570000	684	0.4524
33	1	46590000	82410000	1784	-0721
33	1	82430000	83370000	47	0.2353
33	1	83390000	121230000	1815	-0459
33	1	121250000	150250000	129	0623
33	1	150270000	166710000	817	0.8716
33	1	166730000	169990000	162	0.473
33	1	170010000	186690000	833	0.3499
33	1	186710000	196190000	475	-0.1659
33	1	196210000	219390000	1125	0.0261
33	1	219410000	220110000	36	087
33	1	220130000	220350000	11	1.2107
33	1	220370000	220530000	9	033
33	1	220550000	222730000	107	-0.1565
33	1	222750000	231890000	442	0.1388
33	1	231910000	249210000	836	-0.029
33	2	30000	26030000	1283	-0.6661
33	2	26050000	28630000	130	0.4325
33	2	28650000	29470000	42	0.8077
33	2	29490000	54830000	1260	0.3431
33	2	54850000	55910000	54	1.0114
33	2	55930000	74890000	942	0.3565
33	2	74910000	84570000	481	0.1887
33	2	84590000	90110000	180	0.4807
33	2	90230000	91810000	5	1.9688
33	2	91930000	123750000	1284	0.3401
33	2	123770000	129250000	272	0.6409
33	2	129270000	134290000	211	0.3787
33	2	134310000	155890000	1069	-0.6769
33	2	155910000	158230000	114	0.1911
33	2	158250000	161290000	152	-0.4393
33	2	161310000	168070000	337	0.3696
33	2	168090000	173130000	250	1.1545
33	2	173150000	189810000	831	0.6183
33	2	189830000	192970000	156	0.9547
33	2	192990000	201670000	433	0.2724
33	2	201690000	204370000	132	0867
33	2	204390000	211570000	358	0.3028
33	2	211590000	212470000	44	-0.0994
33	2	212490000	220550000	404	0.3303
33	2	220570000	226690000	305	-0.1544
33	2	226710000	232890000	307	0.3552
33	2	232910000	235430000	124	0.7488
33	2	235450000	236350000	46	1.3005
33	2	236370000	238490000	106	0.6532
33	2	238510000	243050000	222	0.0035
33	3	70000	8990000	445	0.828
33	3	9010000	13470000	223	1.0052
33	3	13490000	15290000	91	1.2468
33	3	15310000	15770000	23	0.8539
33	3	15790000	36550000	1034	0696
33	3	36570000	41710000	257	1415
33	3	41730000	46770000	252	0.7369
33	3	46790000	46850000	4	-3.2176
33	3	46870000	47110000	13	0.6338
33	3	47130000	52710000	278	-0.4267
33	3	52730000	53330000	31	0.2952
33	3	53350000	53910000	29	-0.4194
33	3	53930000	75610000	1077	-0.6233
33	3	75630000	75790000	8	-4.8148
33	3	75810000	118450000	1962	-0.7083
33	3	118470000	120950000	124	0.3788
33	3	120970000	121670000	36	1.327
33	3	121690000	152130000	1510	0.9154
33	3	152150000	160930000	438	0.303
33	3	160950000	162510000	79	0.7995
33	3	162530000	162610000	5	-5
33	3	162630000	172230000	480	0.8356
33	3	172250000	176210000	197	0479
33	3	176230000	187850000	578	-0.0212
33	3	187870000	197850000	493	0.3289
33	4	50000	9110000	442	-0.3565
33	4	9130000	9210000	5	-3.2184
33	4	9390000	15510000	303	-0.7467
33	4	15530000	17990000	122	-0.0882
33	4	18010000	26290000	413	-0467
33	4	26310000	69370000	1961	-0.0552
33	4	69390000	69470000	5	-4.4559
33	4	69490000	145330000	3758	-0.0594
33	4	145350000	173250000	1387	0.3042
33	4	173270000	174890000	82	1.0564
33	4	174910000	191030000	802	-0.6988
33	5	30000	2090000	103	0.3529
33	5	2110000	10330000	410	-0.6693
33	5	10350000	14510000	207	0.8376
33	5	14530000	15610000	55	1.3106
33	5	15630000	16670000	53	0.8609
33	5	16690000	30670000	682	0.2278
33	5	30690000	30910000	12	-0.9822
33	5	30930000	31730000	41	0.494
33	5	31750000	106950000	3453	-0.6129
33	5	106970000	108210000	63	0.3019
33	5	108230000	114110000	295	-0.6766
33	5	114130000	115610000	75	0.3081
33	5	115630000	117050000	72	0.8427
33	5	117070000	123830000	337	0.2853
33	5	123850000	124330000	25	1.3177
33	5	124350000	130670000	317	-0.7267
33	5	130690000	142770000	599	-0.4716
33	5	142790000	144570000	90	-0.9904
33	5	144590000	148470000	194	0.2293
33	5	148490000	151290000	140	0.4586
33	5	151310000	153410000	106	0.0397
33	5	153430000	156650000	157	0.3172
33	5	156670000	167770000	552	-0.1457
33	5	167790000	175630000	383	0.3593
33	5	175730000	180710000	234	0.6576
33	6	170000	190000	2	-5
33	6	210000	15330000	754	0.6617
33	6	15350000	27910000	612	-0.0974
33	6	27930000	39270000	558	0.0716
33	6	39290000	39490000	11	-1.486
33	6	39510000	40750000	63	-0.0521
33	6	40770000	47790000	349	0.4211
33	6	47810000	49770000	99	0.0784
33	6	49790000	57290000	372	0.4005
33	6	57310000	69770000	447	0.1008
33	6	69790000	106450000	1814	0.2952
33	6	106470000	109370000	146	0.7934
33	6	109390000	150370000	2036	0.3449
33	6	150390000	170890000	1006	-0.4858
33	7	50000	8510000	411	0.38
33	7	8530000	16070000	378	0.1646
33	7	16090000	37390000	1059	0.3765
33	7	37410000	51430000	687	-0573
33	7	51450000	52610000	59	0.2392
33	7	52630000	55550000	147	-0.7264
33	7	55570000	66570000	247	-0.1927
33	7	66590000	131290000	3098	-0508
33	7	131310000	149570000	876	-0.0524
33	7	149590000	149930000	12	-1.2342
33	7	149950000	151190000	62	0001
33	7	151210000	152190000	50	-0.2289
33	7	152210000	159110000	331	-0753
33	8	190000	37390000	1772	-0.6295
33	8	37410000	40090000	135	0.0713
33	8	40110000	43410000	166	-0343
33	8	47030000	54790000	363	-1914
33	8	54810000	60650000	290	-0.0609
33	8	60670000	81750000	1049	0.6211
33	8	81770000	100870000	940	-0.0729
33	8	100890000	133090000	1605	0.6129
33	8	133110000	141390000	410	-0.094
33	8	141410000	143750000	115	0.2915
33	8	143770000	146290000	117	-0.021
33	9	210000	21930000	1078	0.2995
33	9	21950000	23050000	56	-4.7693
33	9	23070000	27390000	216	-0.2249
33	9	27410000	38530000	552	-028
33	9	38550000	80990000	521	0.3003
33	9	81010000	85010000	199	-0.7992
33	9	85030000	103270000	885	0.0056
33	9	103290000	107190000	194	-0.263
33	9	107210000	117990000	536	0.0052
33	9	118010000	122770000	237	-0.2393
33	9	122790000	141070000	894	0.0801
33	10	110000	33230000	1626	0.3751
33	10	33250000	69710000	1449	-0.6195
33	10	69730000	77190000	368	-0.342
33	10	77210000	85770000	414	-0.677
33	10	85790000	91370000	263	-1.4088
33	10	91390000	97870000	324	-0044
33	10	97890000	98890000	51	0.4488
33	10	98910000	100690000	90	0.9432
33	10	100710000	107030000	314	-0.4618
33	10	107050000	111590000	227	-0.8913
33	10	111610000	135430000	1171	-0464
33	11	210000	8430000	393	-0.4928
33	11	8450000	21190000	635	0.0099
33	11	21210000	27110000	294	-0.3217
33	11	27130000	39750000	631	-0.0891
33	11	39770000	43210000	170	-0.3035
33	11	43230000	78450000	1493	0.0726
33	11	78470000	110570000	1568	-0.1304
33	11	110590000	120270000	484	-0.4735
33	11	120290000	134930000	732	-0.0459
33	12	170000	9610000	465	0.4449
33	12	9630000	9730000	5	-2667
33	12	9750000	13930000	209	0.4865
33	12	13950000	15210000	64	1.1012
33	12	15230000	33070000	886	0.3009
33	12	33090000	37890000	74	-0.1217
33	12	37950000	42250000	189	0.227
33	12	42270000	42650000	20	0.9709
33	12	42670000	42850000	10	1.7242
33	12	42870000	43590000	37	0.7124
33	12	43610000	49510000	294	-0.0111
33	12	49530000	55010000	275	028
33	12	55030000	88410000	1657	0.3025
33	12	88430000	89650000	62	0.7962
33	12	89670000	93030000	168	0.2393
33	12	93050000	99190000	306	-0163
33	12	99210000	100390000	60	-1.7116
33	12	100410000	126990000	1318	-0.4357
33	12	127010000	130610000	178	-0.82
33	12	130630000	133490000	137	-0.4561
33	12	133510000	133670000	9	-4.9686
33	12	133690000	133830000	8	-0.442
33	13	19270000	46930000	1377	0.0273
33	13	46950000	76390000	1457	-0.7017
33	13	76410000	78610000	110	0.3565
33	13	78630000	82070000	173	-0.6945
33	13	82090000	84770000	134	0.2678
33	13	84790000	115090000	1481	-0.6751
33	14	19090000	26190000	305	0.3304
33	14	26210000	30990000	240	-0.1996
33	14	31010000	32030000	52	0.3314
33	14	32050000	33630000	79	-0.0699
33	14	33650000	68250000	1723	0.3216
33	14	68270000	78530000	513	-0.46
33	14	78550000	88830000	514	-0.7535
33	14	88850000	97090000	408	-0.3669
33	14	97110000	99410000	116	-0.6989
33	14	99430000	107270000	389	-0.3055
33	15	20070000	22590000	36	0.3923
33	15	22750000	25990000	138	-0.719
33	15	26010000	32290000	256	0.368
33	15	32310000	33790000	53	-0.1794
33	15	33810000	34450000	32	0.6158
33	15	34470000	34990000	23	0.0104
33	15	35010000	35610000	31	0.6287
33	15	35630000	37670000	102	-0.0601
33	15	37690000	40490000	141	0.657
33	15	40510000	45990000	269	0.1369
33	15	46010000	47630000	81	-0.3161
33	15	47650000	53450000	289	0.09
33	15	53470000	55450000	100	-0.2903
33	15	55470000	57610000	108	0.0879
33	15	57630000	68810000	556	-0.4453
33	15	68830000	86330000	826	0.0945
33	15	86350000	88750000	120	-0.1867
33	15	88770000	91650000	145	0.1557
33	15	91670000	102390000	534	-0.0948
33	16	90000	21350000	969	-5e-04
33	16	21530000	22710000	40	0.7167
33	16	22730000	32410000	417	0.0412
33	16	32630000	33610000	14	1.086
33	16	33630000	50790000	246	0.0609
33	16	50810000	85650000	1724	-0826
33	16	85670000	86870000	61	0.3954
33	16	86890000	90150000	161	-0.4602
33	17	10000	250000	13	-4.8002
33	17	270000	12350000	597	-0.4887
33	17	12370000	15030000	134	-0.76
33	17	15050000	28250000	429	-0.3503
33	17	28270000	30030000	86	-0.2462
33	17	30050000	32910000	140	0.3703
33	17	32930000	39350000	297	-0.3197
33	17	39370000	44250000	237	0.1249
33	17	44270000	46070000	66	0.2803
33	17	46090000	49550000	174	0.848
33	17	49570000	59370000	483	0.4494
33	17	59390000	65030000	272	0.7705
33	17	65050000	66750000	86	1.6084
33	17	66770000	67030000	14	0.8428
33	17	67050000	67390000	18	1123
33	17	67410000	76270000	440	0.756
33	17	76290000	78250000	94	-0101
33	17	78270000	81090000	140	0.034
33	17	81110000	81150000	3	-3.2055
33	18	70000	15010000	724	0.3763
33	18	15050000	20470000	100	-0139
33	18	20490000	21150000	34	0.4068
33	18	21170000	46550000	1262	-0.6368
33	18	46570000	47310000	38	0.3458
33	18	47330000	78010000	1514	-0.6844
33	19	270000	1150000	44	-0.2938
33	19	1170000	3610000	123	0.6084
33	19	3630000	13610000	483	-0.3474
33	19	13630000	14510000	45	0.1805
33	19	14530000	19830000	266	-0.3401
33	19	19850000	38690000	690	0.0035
33	19	38710000	42810000	204	0.2109
33	19	42830000	59090000	796	0294
33	20	70000	9530000	471	-0623
33	20	9550000	16830000	364	0.2894
33	20	16850000	19770000	146	-0805
33	20	19790000	23410000	182	-0.1274
33	20	23430000	24910000	75	0.3577
33	20	24930000	26230000	56	0.7279
33	20	29430000	37730000	403	0.1237
33	20	37750000	42070000	217	-0.1527
33	20	42090000	50510000	421	0.0684
33	20	50530000	53470000	147	0.6828
33	20	53490000	62890000	464	0.0442
33	21	9430000	9570000	7	-3.8566
33	21	9850000	14930000	32	0.1762
33	21	14950000	15170000	5	-4.025
33	21	15190000	27190000	596	0.2918
33	21	27210000	32250000	250	-0.1456
33	21	32270000	35370000	153	0.7603
33	21	35390000	40530000	257	0139
33	21	40550000	43150000	129	0.7372
33	21	43170000	47270000	202	0.4097
33	21	47290000	48090000	40	0.6716
33	22	16930000	17790000	38	0.07
33	22	17810000	26130000	354	0.6308
33	22	26150000	33010000	343	0.0952
33	22	33030000	35430000	121	-0.2056
33	22	35450000	46350000	546	0.1544
33	22	46370000	47270000	46	-0.4972
33	22	47290000	47610000	17	-1.0316
33	22	47630000	50130000	123	-1.6888
33	22	50150000	51170000	49	-1.2055
33	23	70000	27570000	1339	-097
33	23	27590000	45290000	875	-1628
33	23	45310000	55930000	475	-0117
33	23	55950000	67490000	378	-0.8873
33	23	67510000	71870000	213	-0.4178
33	23	71890000	96670000	1086	-0.7816
33	23	96690000	100170000	173	0.2664
33	23	100190000	155230000	2646	-0.7014
33	24	2670000	59030000	596	-4.9584
34	1	750000	7830000	338	-0.1817
34	1	7850000	13890000	261	0.0987
34	1	13910000	15450000	78	-1.4606
34	1	15470000	16210000	38	-0.7979
34	1	16230000	16410000	9	-0.3554
34	1	16430000	16850000	22	0386
34	1	16930000	17050000	6	1914
34	1	17210000	24250000	351	0.4162
34	1	24270000	24350000	5	-4.2706
34	1	24370000	27470000	155	0.3649
34	1	27490000	29090000	80	0.6989
34	1	29110000	33570000	214	0.4029
34	1	33590000	35330000	88	0.041
34	1	35350000	48370000	644	0.4091
34	1	48390000	50850000	124	-0.044
34	1	50870000	53470000	131	0.6753
34	1	53490000	55650000	109	0.3879
34	1	55670000	62130000	323	0.0589
34	1	62150000	64030000	95	0968
34	1	64050000	143530000	2786	0.2225
34	1	144010000	145110000	15	1.4245
34	1	145390000	149850000	86	07
34	1	149870000	152030000	108	1.258
34	1	152050000	153410000	69	0445
34	1	153430000	153950000	27	1.1824
34	1	153970000	154110000	8	1.8399
34	1	154130000	155310000	60	1.0775
34	1	155330000	155890000	29	1158
34	1	155910000	157090000	60	1.0368
34	1	157110000	162550000	268	0.7791
34	1	162570000	166750000	209	0.0315
34	1	166770000	174830000	401	0.2867
34	1	174850000	176590000	88	0.8
34	1	176610000	235150000	2870	0.2568
34	1	235170000	235650000	23	1.2307
34	1	235670000	243270000	372	0.6555
34	1	243290000	243690000	20	0.9383
34	1	243710000	245950000	113	1.2214
34	1	245970000	246470000	26	0.7727
34	1	246490000	248090000	79	1.2284
34	1	248110000	249210000	42	0.6556
34	2	30000	8750000	427	-0.0061
34	2	8770000	11850000	155	0.4102
34	2	11870000	14730000	144	0.0768
34	2	14750000	22650000	389	0.7793
34	2	22670000	23390000	37	0.2417
34	2	23410000	23970000	29	0.6011
34	2	23990000	29230000	262	0.845
34	2	29250000	32130000	145	0078
34	2	32150000	32910000	36	1.2583
34	2	32930000	34310000	69	0.6318
34	2	34330000	36750000	121	-0.6551
34	2	36770000	39870000	155	-0.0907
34	2	39890000	42030000	108	-0776
34	2	42050000	48870000	342	-0.1443
34	2	48890000	53930000	252	-0.4974
34	2	53950000	56210000	113	-0.0437
34	2	56230000	60910000	234	-0644
34	2	60930000	61150000	12	0.033
34	2	61170000	61810000	33	0.8837
34	2	61830000	65790000	196	0.3995
34	2	65810000	68270000	123	-4e-04
34	2	68290000	75050000	337	0.3539
34	2	75070000	84570000	473	0.0832
34	2	84590000	96410000	234	0.3911
34	2	96430000	114710000	789	-0.2939
34	2	114730000	119710000	246	-0.6752
34	2	119730000	167510000	2328	-0.3541
34	2	167530000	170310000	137	0.4793
34	2	170330000	170930000	31	1.0362
34	2	170950000	171490000	27	0.4884
34	2	171510000	173050000	78	0.946
34	2	173070000	200150000	1349	0.6088
34	2	200170000	203050000	144	0.8096
34	2	203070000	204410000	65	1.1354
34	2	204430000	218930000	723	0529
34	2	218950000	219650000	36	-0.0432
34	2	219670000	225110000	272	-0.4338
34	2	225130000	243050000	883	0.202
34	3	70000	8590000	425	-0.3805
34	3	8610000	10490000	94	0.7733
34	3	10510000	47070000	1821	-0.3528
34	3	47090000	53250000	307	-0.0335
34	3	53270000	56510000	163	-0.4422
34	3	56530000	58490000	98	0.0885
34	3	58510000	75610000	849	-0.4427
34	3	75630000	75770000	7	-3.8144
34	3	75790000	90230000	719	-0.4424
